# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-t" "CDS" "-g" "gene_id" "-a" "/tmp/230576.1.all.q/genomes/tb927_11/tb927_11.gtf" "-o" "/tmp/230576.1.all.q/P_tot_3/counts.txt" "/tmp/230576.1.all.q/P_tot_3/P_tot_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/tmp/230576.1.all.q/P_tot_3/P_tot_3_sorted.bam
Tb927.11.4190	Tb927_11_v5.1	1225275	1226891	-	1617	2370
Tb927.11.4200	Tb927_11_v5.1	1227821	1229458	-	1638	5863
Tb927.11.4210	Tb927_11_v5.1	1232059	1233951	-	1893	907
Tb927.11.4220	Tb927_11_v5.1	1235357	1236706	-	1350	1531
Tb927.11.4230	Tb927_11_v5.1	1237008	1240613	-	3606	3679
Tb927.11.4240	Tb927_11_v5.1	1241183	1241854	-	672	658
Tb927.11.4250	Tb927_11_v5.1	1242452	1243174	-	723	514
Tb927.11.4260	Tb927_11_v5.1	1243683	1244432	-	750	561
Tb927.11.4270	Tb927_11_v5.1	1244688	1245521	-	834	884
Tb927.11.4280	Tb927_11_v5.1	1247172	1251470	-	4299	3561
Tb927.11.4290	Tb927_11_v5.1	1253083	1253517	-	435	11089
Tb927.11.4300	Tb927_11_v5.1	1253938	1254519	-	582	19567
Tb927.11.4310	Tb927_11_v5.1	1254605	1254952	-	348	832
Tb927.11.4320	Tb927_11_v5.1	1255294	1256721	-	1428	3648
Tb927.11.4330	Tb927_11_v5.1	1257351	1257920	-	570	950
Tb927.11.4340	Tb927_11_v5.1	1258655	1261327	-	2673	1850
Tb927.11.4350	Tb927_11_v5.1	1262056	1263756	-	1701	2346
Tb927.11.4360	Tb927_11_v5.1	1264913	1265686	-	774	2469
Tb927.11.4370	Tb927_11_v5.1	1265894	1266571	-	678	1083
Tb927.11.4380	Tb927_11_v5.1	1267089	1273544	-	6456	7833
Tb927.11.4390	Tb927_11_v5.1	1274080	1275363	-	1284	2221
Tb927.11.4400	Tb927_11_v5.1	1275921	1277861	-	1941	2540
Tb927.11.4420	Tb927_11_v5.1	1280598	1282187	-	1590	2677
Tb927.11.4430	Tb927_11_v5.1	1283901	1286240	-	2340	4009
Tb927.11.4440	Tb927_11_v5.1	1288542	1289267	+	726	70
Tb927.11.4450	Tb927_11_v5.1	1291970	1292323	+	354	4179
Tb927.11.4460	Tb927_11_v5.1	1292887	1293264	+	378	3965
Tb927.11.4470	Tb927_11_v5.1	1293639	1296908	+	3270	2989
Tb927.11.4480	Tb927_11_v5.1	1297212	1298969	+	1758	3624
Tb927.11.4490	Tb927_11_v5.1	1299490	1301487	+	1998	3992
Tb927.11.4500	Tb927_11_v5.1	1301907	1304672	+	2766	3765
Tb927.11.4510	Tb927_11_v5.1	1304963	1310332	+	5370	5018
Tb927.11.4520	Tb927_11_v5.1	1311106	1315317	+	4212	4257
Tb927.11.4530	Tb927_11_v5.1	1315713	1316432	+	720	1902
Tb927.11.4540	Tb927_11_v5.1	1316884	1318245	+	1362	2419
Tb927.11.4550	Tb927_11_v5.1	1319168	1320067	+	900	1417
Tb927.11.4560	Tb927_11_v5.1	1320723	1321592	+	870	1171
Tb927.11.4570	Tb927_11_v5.1	1322602	1323213	+	612	803
Tb927.11.4590	Tb927_11_v5.1	1325339	1326172	+	834	529
Tb927.11.4610	Tb927_11_v5.1	1327122	1328621	+	1500	906
Tb927.11.4620	Tb927_11_v5.1	1330244	1330714	+	471	295
Tb927.11.4630	Tb927_11_v5.1	1334023	1335345	+	1323	1444
Tb927.11.4640	Tb927_11_v5.1	1335730	1339068	+	3339	1448
Tb927.11.4650	Tb927_11_v5.1;Tb927_11_v5.1	1339544;1343333	1344112;1344112	+;+	4569	4694
Tb927.11.4660	Tb927_11_v5.1	1344647	1346719	+	2073	1641
Tb927.11.4670	Tb927_11_v5.1	1348528	1348857	+	330	684
Tb927.11.4680	Tb927_11_v5.1	1349703	1350743	+	1041	2169
Tb927.11.4690	Tb927_11_v5.1	1352395	1356609	+	4215	3118
Tb927.11.4700	Tb927_11_v5.1	1356892	1357722	+	831	6852
Tb927.11.4710	Tb927_11_v5.1	1358135	1359463	+	1329	2310
Tb927.11.4720	Tb927_11_v5.1	1359753	1360301	+	549	942
Tb927.11.4730	Tb927_11_v5.1	1360604	1361602	+	999	1196
Tb927.11.4740	Tb927_11_v5.1	1362157	1363701	+	1545	2394
Tb927.11.4750	Tb927_11_v5.1	1364526	1365839	+	1314	3359
Tb927.11.4760	Tb927_11_v5.1	1366489	1367307	+	819	1047
Tb927.11.4770	Tb927_11_v5.1	1368735	1371059	-	2325	1374
Tb927.11.4780	Tb927_11_v5.1	1378234	1379571	+	1338	1711
Tb927.11.4790	Tb927_11_v5.1	1380235	1380729	+	495	909
Tb927.11.4800	Tb927_11_v5.1	1383235	1384713	+	1479	1398
Tb927.11.4810	Tb927_11_v5.1	1386255	1386779	+	525	653
Tb927.11.4820	Tb927_11_v5.1	1386998	1387498	+	501	14648
Tb927.11.4830	Tb927_11_v5.1	1387755	1389170	+	1416	1782
Tb927.11.4840	Tb927_11_v5.1	1389568	1390728	+	1161	1815
Tb927.11.4850	Tb927_11_v5.1	1392520	1393851	+	1332	2857
Tb927.11.4860	Tb927_11_v5.1	1394308	1395708	+	1401	1366
Tb927.11.4870	Tb927_11_v5.1	1395990	1396652	+	663	1368
Tb927.11.4880	Tb927_11_v5.1	1397126	1397950	+	825	2831
Tb927.11.4890	Tb927_11_v5.1	1398496	1399749	+	1254	1338
Tb927.11.4900	Tb927_11_v5.1	1400327	1402009	+	1683	3009
Tb927.11.4910	Tb927_11_v5.1	1402909	1404087	+	1179	3286
Tb927.11.4920	Tb927_11_v5.1	1405656	1406474	+	819	813
Tb927.11.4930	Tb927_11_v5.1	1406973	1407704	+	732	870
Tb927.11.4940	Tb927_11_v5.1	1407956	1409527	+	1572	2496
Tb927.11.4950	Tb927_11_v5.1	1409821	1412181	+	2361	1671
Tb927.11.4960	Tb927_11_v5.1	1416107	1416748	+	642	1230
Tb927.11.4970	Tb927_11_v5.1	1417393	1418796	+	1404	1431
Tb927.11.4980	Tb927_11_v5.1	1419127	1420932	+	1806	2414
Tb927.11.4990	Tb927_11_v5.1	1421967	1424468	+	2502	991
Tb927.11.5000	Tb927_11_v5.1	1425525	1427492	+	1968	2440
Tb927.11.5010	Tb927_11_v5.1	1429054	1430163	+	1110	474
Tb927.11.5020	Tb927_11_v5.1	1431650	1436770	+	5121	5781
Tb927.11.5030	Tb927_11_v5.1	1437223	1438167	+	945	1000
Tb927.11.5040	Tb927_11_v5.1	1439028	1440350	+	1323	894
Tb927.11.5050	Tb927_11_v5.1	1441804	1443471	+	1668	3680
Tb927.11.5060	Tb927_11_v5.1	1444733	1447858	+	3126	4404
Tb927.11.5070	Tb927_11_v5.1	1448502	1451018	+	2517	3408
Tb927.11.5080	Tb927_11_v5.1	1451593	1452297	+	705	140
Tb927.11.5090	Tb927_11_v5.1	1454152	1455405	+	1254	1404
Tb927.11.5100	Tb927_11_v5.1	1457838	1460531	+	2694	1483
Tb927.11.5110	Tb927_11_v5.1	1461359	1462723	+	1365	1660
Tb927.11.5120	Tb927_11_v5.1	1463149	1465101	+	1953	336
Tb927.11.5130	Tb927_11_v5.1	1466303	1468138	+	1836	867
Tb927.11.5140	Tb927_11_v5.1	1468729	1469658	+	930	2880
Tb927.11.5150	Tb927_11_v5.1	1470026	1471612	+	1587	2081
Tb927.11.5160	Tb927_11_v5.1	1472631	1475411	+	2781	1689
Tb927.11.5170	Tb927_11_v5.1	1475894	1476727	+	834	908
Tb927.11.5180	Tb927_11_v5.1	1477270	1478022	+	753	2660
Tb927.11.5190	Tb927_11_v5.1	1478804	1483300	+	4497	2828
Tb927.11.5200	Tb927_11_v5.1	1484905	1485498	+	594	1109
Tb927.11.5210	Tb927_11_v5.1	1485858	1487645	+	1788	511
Tb927.11.5220	Tb927_11_v5.1	1488407	1490707	+	2301	4096
Tb927.11.5230	Tb927_11_v5.1	1491304	1492011	+	708	1699
Tb927.11.5240	Tb927_11_v5.1	1492615	1494147	+	1533	1617
Tb927.11.5250	Tb927_11_v5.1	1494742	1499496	+	4755	4606
Tb927.11.5260	Tb927_11_v5.1	1500620	1503526	+	2907	1486
Tb927.11.5270	Tb927_11_v5.1	1504988	1507285	+	2298	3096
Tb927.11.5280	Tb927_11_v5.1	1507815	1508171	+	357	4577
Tb927.11.5290	Tb927_11_v5.1	1508940	1509788	+	849	2201
Tb927.11.5300	Tb927_11_v5.1	1510715	1512415	+	1701	3032
Tb927.11.5310	Tb927_11_v5.1	1514095	1516065	+	1971	1415
Tb927.11.5330	Tb927_11_v5.1	1518261	1520573	+	2313	2475
Tb927.11.5340	Tb927_11_v5.1	1521408	1523429	+	2022	899
Tb927.11.5350	Tb927_11_v5.1	1524501	1525952	+	1452	1675
Tb927.11.5360	Tb927_11_v5.1	1528095	1529033	+	939	1239
Tb927.11.5365	Tb927_11_v5.1	1530022	1530306	+	285	348
Tb927.11.5370	Tb927_11_v5.1	1530694	1532766	+	2073	1027
Tb927.11.5380	Tb927_11_v5.1	1533341	1534189	+	849	939
Tb927.11.5390	Tb927_11_v5.1	1534484	1534735	+	252	997
Tb927.11.5400	Tb927_11_v5.1	1535638	1537101	+	1464	2069
Tb927.11.5410	Tb927_11_v5.1	1537948	1539900	+	1953	1246
Tb927.11.5420	Tb927_11_v5.1	1541385	1542377	+	993	1066
Tb927.11.5430	Tb927_11_v5.1	1543173	1546286	+	3114	3015
Tb927.11.5440	Tb927_11_v5.1	1546913	1548607	+	1695	7391
Tb927.11.5450	Tb927_11_v5.1	1550378	1552093	+	1716	4097
Tb927.11.5460	Tb927_11_v5.1	1553310	1553972	+	663	861
Tb927.11.5470	Tb927_11_v5.1	1554316	1555569	+	1254	1362
Tb927.11.5480	Tb927_11_v5.1	1555817	1557439	+	1623	1613
Tb927.11.5490	Tb927_11_v5.1	1557638	1562320	+	4683	2171
Tb927.11.5500	Tb927_11_v5.1	1562754	1565192	+	2439	4163
Tb927.11.5510	Tb927_11_v5.1	1565872	1566579	+	708	1279
Tb927.11.5520	Tb927_11_v5.1	1567338	1568090	+	753	11088
Tb927.11.5530	Tb927_11_v5.1	1569061	1569849	+	789	941
Tb927.11.5540	Tb927_11_v5.1	1570269	1570946	+	678	614
Tb927.11.5550	Tb927_11_v5.1	1571933	1574473	+	2541	2465
Tb927.11.5560	Tb927_11_v5.1	1575286	1577544	+	2259	2592
Tb927.11.5570	Tb927_11_v5.1	1578336	1580648	+	2313	1321
Tb927.11.5580	Tb927_11_v5.1	1581244	1582557	+	1314	905
Tb927.11.5590	Tb927_11_v5.1	1582868	1585117	+	2250	1466
Tb927.11.5600	Tb927_11_v5.1	1585675	1586034	+	360	2313
Tb927.11.5610	Tb927_11_v5.1	1587393	1588526	+	1134	1233
Tb927.11.5620	Tb927_11_v5.1	1588995	1590341	+	1347	1768
Tb927.11.5630	Tb927_11_v5.1	1590701	1592425	+	1725	1939
Tb927.11.5640	Tb927_11_v5.1	1593220	1596093	+	2874	1574
Tb927.11.5650	Tb927_11_v5.1	1597004	1598767	+	1764	2882
Tb927.11.5660	Tb927_11_v5.1	1599571	1600797	+	1227	341
Tb927.11.5670	Tb927_11_v5.1	1601069	1602184	+	1116	493
Tb927.11.5680	Tb927_11_v5.1	1603384	1604016	+	633	1413
Tb927.11.5690	Tb927_11_v5.1	1604906	1608112	+	3207	3179
Tb927.11.5700	Tb927_11_v5.1	1608840	1614002	+	5163	4252
Tb927.11.5710	Tb927_11_v5.1	1614594	1615865	+	1272	1072
Tb927.11.5720	Tb927_11_v5.1	1616657	1618111	+	1455	854
Tb927.11.5730	Tb927_11_v5.1	1620753	1623893	+	3141	3666
Tb927.11.5740	Tb927_11_v5.1	1624461	1627475	+	3015	2062
Tb927.11.5750	Tb927_11_v5.1	1628599	1631355	+	2757	2952
Tb927.11.5760	Tb927_11_v5.1	1632465	1633460	+	996	1063
Tb927.11.5770	Tb927_11_v5.1	1634101	1640193	+	6093	4007
Tb927.11.5780	Tb927_11_v5.1	1640887	1644711	+	3825	4114
Tb927.11.5790	Tb927_11_v5.1	1645402	1646223	+	822	290
Tb927.11.5800	Tb927_11_v5.1	1647503	1650004	+	2502	3053
Tb927.11.5810	Tb927_11_v5.1	1650481	1651101	+	621	1280
Tb927.11.5820	Tb927_11_v5.1	1651769	1652677	+	909	5029
Tb927.11.5830	Tb927_11_v5.1	1653751	1654482	+	732	1286
Tb927.11.5840	Tb927_11_v5.1	1654928	1655257	+	330	1717
Tb927.11.5850	Tb927_11_v5.1	1657002	1658417	+	1416	5744
Tb927.11.5855	Tb927_11_v5.1	1659645	1659749	+	105	265
Tb927.11.5860	Tb927_11_v5.1	1661813	1662841	+	1029	827
Tb927.11.5870	Tb927_11_v5.1	1665452	1666744	+	1293	1589
Tb927.11.5880	Tb927_11_v5.1	1667834	1669507	+	1674	1958
Tb927.11.5890	Tb927_11_v5.1	1671039	1671698	+	660	451
Tb927.11.5900	Tb927_11_v5.1	1672175	1673140	+	966	717
Tb927.11.5910	Tb927_11_v5.1	1675314	1679087	+	3774	2048
Tb927.11.5920	Tb927_11_v5.1	1679417	1681948	+	2532	1376
Tb927.11.5940	Tb927_11_v5.1	1686004	1689738	-	3735	8812
Tb927.11.5950	Tb927_11_v5.1	1691415	1691738	-	324	3416
Tb927.11.5960	Tb927_11_v5.1	1692344	1692667	-	324	4430
Tb927.11.5970	Tb927_11_v5.1	1693646	1695790	-	2145	3067
Tb927.11.5980	Tb927_11_v5.1	1696199	1697353	-	1155	808
Tb927.11.5990	Tb927_11_v5.1	1697926	1699776	-	1851	1506
Tb927.11.6000	Tb927_11_v5.1	1699988	1701367	-	1380	2414
Tb927.11.6010	Tb927_11_v5.1	1701846	1702340	-	495	897
Tb927.11.6020	Tb927_11_v5.1	1702648	1703457	-	810	441
Tb927.11.6030	Tb927_11_v5.1	1704246	1704926	-	681	685
Tb927.11.6040	Tb927_11_v5.1	1705838	1707769	-	1932	4455
Tb927.11.6050	Tb927_11_v5.1	1708415	1713538	-	5124	6559
Tb927.11.6060	Tb927_11_v5.1	1714032	1715426	-	1395	940
Tb927.11.6070	Tb927_11_v5.1	1715866	1717020	-	1155	1297
Tb927.11.6080	Tb927_11_v5.1	1717574	1718143	-	570	1115
Tb927.11.6090	Tb927_11_v5.1	1718567	1719571	-	1005	200
Tb927.11.6100	Tb927_11_v5.1	1719934	1720833	-	900	790
Tb927.11.6120	Tb927_11_v5.1	1723173	1728389	-	5217	390
Tb927.11.6130	Tb927_11_v5.1	1730561	1731109	-	549	2366
Tb927.11.6140	Tb927_11_v5.1	1731784	1732176	-	393	13863
Tb927.11.6150	Tb927_11_v5.1	1732740	1733996	-	1257	1913
Tb927.11.6160	Tb927_11_v5.1	1734600	1736696	-	2097	4093
Tb927.11.6170	Tb927_11_v5.1	1737626	1741321	-	3696	5574
Tb927.11.6180	Tb927_11_v5.1	1742498	1742938	-	441	22273
Tb927.11.6190	Tb927_11_v5.1	1743323	1743760	-	438	479
Tb927.11.6200	Tb927_11_v5.1	1744065	1744505	-	441	8674
Tb927.11.6210	Tb927_11_v5.1	1746176	1747621	-	1446	5328
Tb927.11.6220	Tb927_11_v5.1	1749250	1750986	-	1737	975
Tb927.11.6230	Tb927_11_v5.1	1753966	1755411	-	1446	5374
Tb927.11.6240	Tb927_11_v5.1	1757722	1759458	-	1737	497
Tb927.11.6250	Tb927_11_v5.1	1760540	1761349	-	810	5246
Tb927.11.6260	Tb927_11_v5.1	1762459	1764861	-	2403	2288
Tb927.11.6270	Tb927_11_v5.1	1765462	1767156	-	1695	2958
Tb927.11.6280	Tb927_11_v5.1	1768333	1771074	-	2742	22181
Tb927.11.6290	Tb927_11_v5.1	1771317	1772090	-	774	686
Tb927.11.6300	Tb927_11_v5.1	1772327	1772899	-	573	9638
Tb927.11.6310	Tb927_11_v5.1	1773138	1773992	-	855	1239
Tb927.11.6320	Tb927_11_v5.1	1776789	1778207	-	1419	3148
Tb927.11.6330	Tb927_11_v5.1	1782237	1783037	-	801	720
Tb927.11.6340	Tb927_11_v5.1	1783521	1784723	-	1203	2961
Tb927.11.6350	Tb927_11_v5.1	1785113	1788928	-	3816	8924
Tb927.11.6360	Tb927_11_v5.1	1789575	1790150	-	576	1658
Tb927.11.6370	Tb927_11_v5.1	1790955	1793594	-	2640	2821
Tb927.11.6380	Tb927_11_v5.1	1794161	1795051	-	891	836
Tb927.11.6390	Tb927_11_v5.1	1796497	1797375	-	879	1074
Tb927.11.6400	Tb927_11_v5.1	1798957	1801917	-	2961	4257
Tb927.11.6410	Tb927_11_v5.1	1802687	1807051	-	4365	7350
Tb927.11.6420	Tb927_11_v5.1	1807847	1811806	-	3960	4353
Tb927.11.6430	Tb927_11_v5.1	1813353	1817132	-	3780	8072
Tb927.11.6440	Tb927_11_v5.1	1821094	1822419	-	1326	8266
Tb927.11.6450	Tb927_11_v5.1	1823696	1824883	-	1188	1906
Tb927.11.6460	Tb927_11_v5.1	1825897	1828761	-	2865	4320
Tb927.11.6470	Tb927_11_v5.1	1829187	1829624	-	438	1023
Tb927.11.6480	Tb927_11_v5.1	1830902	1832299	-	1398	1685
Tb927.11.6490	Tb927_11_v5.1	1832511	1833242	-	732	1899
Tb927.11.6500	Tb927_11_v5.1	1833720	1834310	-	591	19133
Tb927.11.6510	Tb927_11_v5.1	1834582	1835166	-	585	14641
Tb927.11.6520	Tb927_11_v5.1	1835558	1836103	-	546	927
Tb927.11.6530	Tb927_11_v5.1	1836934	1838181	-	1248	1733
Tb927.11.6540	Tb927_11_v5.1	1838654	1840306	-	1653	3227
Tb927.11.6550	Tb927_11_v5.1	1841602	1843194	-	1593	7790
Tb927.11.6560	Tb927_11_v5.1	1844425	1845639	-	1215	1239
Tb927.11.6565	Tb927_11_v5.1	1846227	1846337	-	111	375
Tb927.11.6570	Tb927_11_v5.1	1847602	1849431	-	1830	9752
Tb927.11.6580	Tb927_11_v5.1	1849864	1852005	-	2142	1931
Tb927.11.6590	Tb927_11_v5.1	1853222	1854787	-	1566	7193
Tb927.11.6600	Tb927_11_v5.1	1864624	1866216	-	1593	31
Tb927.11.6610	Tb927_11_v5.1	1866744	1867838	-	1095	1390
Tb927.11.6620	Tb927_11_v5.1	1868099	1869367	-	1269	1140
Tb927.11.6630	Tb927_11_v5.1	1870430	1872268	-	1839	2386
Tb927.11.6640	Tb927_11_v5.1	1873006	1873407	-	402	625
Tb927.11.6650	Tb927_11_v5.1	1875599	1876312	-	714	73
Tb927.11.6660	Tb927_11_v5.1	1880004	1882811	-	2808	5061
Tb927.11.6670	Tb927_11_v5.1	1883708	1885522	-	1815	3070
Tb927.11.6680	Tb927_11_v5.1	1886698	1888221	-	1524	5431
Tb927.11.6690	Tb927_11_v5.1	1889244	1890467	-	1224	1190
Tb927.11.6700	Tb927_11_v5.1	1891950	1892348	-	399	695
Tb927.11.6710	Tb927_11_v5.1	1892618	1893763	-	1146	1311
Tb927.11.6720	Tb927_11_v5.1	1894063	1897236	-	3174	4737
Tb927.11.6730	Tb927_11_v5.1	1898343	1898930	-	588	16
Tb927.11.6740	Tb927_11_v5.1	1903707	1905758	-	2052	3560
Tb927.11.6750	Tb927_11_v5.1	1906307	1908034	-	1728	1118
Tb927.11.6760	Tb927_11_v5.1	1908782	1910416	-	1635	2030
Tb927.11.6770	Tb927_11_v5.1	1910907	1912886	-	1980	2474
Tb927.11.6780	Tb927_11_v5.1	1913382	1915064	-	1683	1961
Tb927.11.6790	Tb927_11_v5.1	1915589	1917934	-	2346	4297
Tb927.11.6800	Tb927_11_v5.1	1918303	1919466	-	1164	687
Tb927.11.6810	Tb927_11_v5.1	1920877	1923819	-	2943	2838
Tb927.11.6820	Tb927_11_v5.1	1924136	1925557	-	1422	1699
Tb927.11.6830	Tb927_11_v5.1	1926361	1929264	-	2904	4367
Tb927.11.6840	Tb927_11_v5.1	1929909	1931543	-	1635	2106
Tb927.11.6850	Tb927_11_v5.1	1931974	1932696	-	723	959
Tb927.11.6860	Tb927_11_v5.1	1933001	1933549	-	549	2427
Tb927.11.6870	Tb927_11_v5.1	1935818	1936576	-	759	4399
Tb927.11.6890	Tb927_11_v5.1	1939102	1941891	-	2790	1590
Tb927.11.6900	Tb927_11_v5.1	1942960	1946106	-	3147	2543
Tb927.11.6910	Tb927_11_v5.1	1947875	1950625	-	2751	410
Tb927.11.6920	Tb927_11_v5.1	1951187	1956184	-	4998	4276
Tb927.11.6930	Tb927_11_v5.1	1956416	1957114	-	699	928
Tb927.11.6940	Tb927_11_v5.1	1957689	1958801	-	1113	1111
Tb927.11.6950	Tb927_11_v5.1	1959075	1959701	-	627	810
Tb927.11.6960	Tb927_11_v5.1	1959751	1961376	-	1626	1866
Tb927.11.6970	Tb927_11_v5.1;Tb927_11_v5.1	1961993;1961993	1962802;1963159	-;-	1167	1502
Tb927.11.6980	Tb927_11_v5.1	1963916	1965739	-	1824	3392
Tb927.11.6990	Tb927_11_v5.1	1967676	1969502	-	1827	1069
Tb927.11.7000	Tb927_11_v5.1	1972580	1973032	-	453	94
Tb927.11.7010	Tb927_11_v5.1	1973618	1975693	-	2076	351
Tb927.11.7020	Tb927_11_v5.1	1977555	1978298	-	744	2943
Tb927.11.7030	Tb927_11_v5.1	1978761	1980032	-	1272	2141
Tb927.11.7040	Tb927_11_v5.1	1980379	1980720	-	342	908
Tb927.11.7045	Tb927_11_v5.1	1981051	1981275	-	225	863
Tb927.11.7050	Tb927_11_v5.1	1982218	1982703	-	486	1363
Tb927.11.7060	Tb927_11_v5.1	1983532	1984776	-	1245	1517
Tb927.11.7070	Tb927_11_v5.1	1986144	1987796	-	1653	3098
Tb927.11.7080	Tb927_11_v5.1	1988366	1989610	-	1245	1754
Tb927.11.7090	Tb927_11_v5.1	1989754	1990188	-	435	1136
Tb927.11.7100	Tb927_11_v5.1	1991100	1991711	-	612	1482
Tb927.11.7110	Tb927_11_v5.1	1991990	1993561	-	1572	1927
Tb927.11.7120	Tb927_11_v5.1	1994427	1997438	-	3012	2928
Tb927.11.7130	Tb927_11_v5.1	1997772	1999865	-	2094	1214
Tb927.11.7140	Tb927_11_v5.1	2000657	2001598	-	942	2266
Tb927.11.7150	Tb927_11_v5.1	2002035	2002880	-	846	2040
Tb927.11.7160	Tb927_11_v5.1	2004513	2005709	-	1197	1206
Tb927.11.7170	Tb927_11_v5.1	2006280	2007719	-	1440	3597
Tb927.11.7180	Tb927_11_v5.1	2008093	2010054	-	1962	2890
Tb927.11.7190	Tb927_11_v5.1	2010264	2010923	-	660	1236
Tb927.11.7200	Tb927_11_v5.1	2011216	2013057	-	1842	2877
Tb927.11.7210	Tb927_11_v5.1	2013397	2017107	-	3711	3763
Tb927.11.7211	Tb927_11_v5.1	2017365	2020223	-	2859	1283
Tb927.11.7212	Tb927_11_v5.1	2021499	2022410	-	912	1227
Tb927.11.7213	Tb927_11_v5.1	2022682	2023857	-	1176	1371
Tb11.02.5090	Tb927_11_v5.1	2027812	2028567	+	756	281
Tb927.11.7214	Tb927_11_v5.1	2028730	2030391	+	1662	995
Tb11.02.5105	Tb927_11_v5.1	2030579	2030971	+	393	672
Tb927.11.7216	Tb927_11_v5.1	2031412	2032722	+	1311	470
Tb927.11.7218	Tb927_11_v5.1	2032952	2035792	+	2841	2646
Tb927.11.7220	Tb927_11_v5.1	2036051	2045179	+	9129	2595
Tb927.11.7230	Tb927_11_v5.1	2045791	2046594	+	804	291
Tb927.11.7240	Tb927_11_v5.1	2047814	2049337	+	1524	1452
Tb927.11.7250	Tb927_11_v5.1	2049778	2051268	+	1491	1086
Tb927.11.7260	Tb927_11_v5.1	2052639	2052875	+	237	287
Tb927.11.7270	Tb927_11_v5.1	2053334	2053951	+	618	928
Tb927.11.7280	Tb927_11_v5.1	2054585	2054986	+	402	577
Tb927.11.7290	Tb927_11_v5.1	2055799	2060202	+	4404	4156
Tb927.11.7300	Tb927_11_v5.1	2061814	2063352	+	1539	1007
Tb927.11.7310	Tb927_11_v5.1	2064263	2065063	+	801	667
Tb927.11.7320	Tb927_11_v5.1	2065478	2066722	+	1245	532
Tb927.11.7330	Tb927_11_v5.1	2067623	2068255	+	633	1198
Tb927.11.7340	Tb927_11_v5.1	2069024	2070703	+	1680	1717
Tb927.11.7350	Tb927_11_v5.1	2071522	2071953	+	432	2602
Tb927.11.7360	Tb927_11_v5.1	2073067	2073984	+	918	1345
Tb927.11.7370	Tb927_11_v5.1	2074905	2075843	+	939	1880
Tb927.11.7380	Tb927_11_v5.1	2077880	2079691	+	1812	2164
Tb927.11.7390	Tb927_11_v5.1	2081627	2082514	+	888	1359
Tb927.11.7400	Tb927_11_v5.1	2083549	2086713	+	3165	2894
Tb927.11.7410	Tb927_11_v5.1	2087801	2089828	+	2028	1342
Tb927.11.7420	Tb927_11_v5.1	2090763	2091731	+	969	1598
Tb927.11.7430	Tb927_11_v5.1	2092278	2092688	+	411	572
Tb927.11.7440	Tb927_11_v5.1	2092912	2093490	+	579	359
Tb927.11.7450	Tb927_11_v5.1	2093839	2095638	+	1800	1448
Tb11.02.5360	Tb927_11_v5.1	2096471	2097388	+	918	718
Tb11.02.5370	Tb927_11_v5.1	2098004	2099143	+	1140	990
Tb11.02.5380	Tb927_11_v5.1	2099504	2102422	+	2919	1650
Tb11.02.5390	Tb927_11_v5.1	2102787	2106050	+	3264	2203
Tb11.02.5400	Tb927_11_v5.1	2106718	2107806	+	1089	2277
Tb11.02.5410	Tb927_11_v5.1	2109011	2109898	+	888	518
Tb11.02.5420	Tb927_11_v5.1	2110781	2112676	-	1896	1312
Tb11.02.5430	Tb927_11_v5.1	2114083	2115315	-	1233	431
Tb11.02.5440	Tb927_11_v5.1	2115792	2117405	-	1614	473
Tb927.11.7460	Tb927_11_v5.1	2117818	2119779	-	1962	6072
Tb927.11.7470	Tb927_11_v5.1	2120179	2120922	-	744	609
Tb927.11.7475	Tb927_11_v5.1	2121175	2121459	-	285	567
Tb927.11.7480	Tb927_11_v5.1;Tb927_11_v5.1	2121871;2121871	2122470;2122629	-;-	759	876
Tb927.11.7490	Tb927_11_v5.1	2123581	2123970	-	390	8790
Tb927.11.7500	Tb927_11_v5.1	2124767	2125156	-	390	6023
Tb927.11.7510	Tb927_11_v5.1	2126108	2128069	-	1962	5367
Tb927.11.7520	Tb927_11_v5.1	2129059	2130153	-	1095	1627
Tb927.11.7530	Tb927_11_v5.1	2131174	2133357	-	2184	1454
Tb927.11.7540	Tb927_11_v5.1	2134643	2135617	-	975	904
Tb927.11.7550	Tb927_11_v5.1	2136421	2137086	-	666	293
Tb927.11.7560	Tb927_11_v5.1	2138649	2140538	-	1890	2066
Tb927.11.7570	Tb927_11_v5.1	2142734	2144911	-	2178	1257
Tb927.11.7580	Tb927_11_v5.1	2145922	2147754	-	1833	2616
Tb927.11.7590	Tb927_11_v5.1	2148807	2151731	-	2925	2420
Tb927.11.7600	Tb927_11_v5.1	2153057	2153842	-	786	1625
Tb927.11.7610	Tb927_11_v5.1;Tb927_11_v5.1	2154756;2155685	2155679;2155687	-;-	927	24
Tb927.11.7620	Tb927_11_v5.1	2156665	2158512	-	1848	16
Tb927.11.7630	Tb927_11_v5.1	2160750	2162573	-	1824	39
Tb927.11.7640	Tb927_11_v5.1	2164825	2166717	-	1893	32
Tb927.11.7650	Tb927_11_v5.1	2167840	2169282	-	1443	360
Tb927.11.7660	Tb927_11_v5.1	2170155	2171687	-	1533	358
Tb927.11.7670	Tb927_11_v5.1	2172067	2173638	-	1572	260
Tb927.11.7675	Tb927_11_v5.1	2174089	2174442	-	354	5278
Tb927.11.7680	Tb927_11_v5.1	2174807	2176558	-	1752	1224
